Date,Close
2022-08-10 00:00:00+00:00,1851.74267578125
2022-08-11 00:00:00+00:00,1881.22412109375
2022-08-12 00:00:00+00:00,1957.2464599609375
2022-08-13 00:00:00+00:00,1981.3365478515625
2022-08-14 00:00:00+00:00,1936.802001953125
2022-08-15 00:00:00+00:00,1904.2281494140625
2022-08-16 00:00:00+00:00,1878.139404296875
2022-08-17 00:00:00+00:00,1832.9996337890625
2022-08-18 00:00:00+00:00,1847.0078125
2022-08-19 00:00:00+00:00,1612.9873046875
2022-08-20 00:00:00+00:00,1577.0037841796875
2022-08-21 00:00:00+00:00,1619.3189697265625
2022-08-22 00:00:00+00:00,1622.505859375
2022-08-23 00:00:00+00:00,1662.7698974609375
2022-08-24 00:00:00+00:00,1657.0592041015625
2022-08-25 00:00:00+00:00,1696.45703125
2022-08-26 00:00:00+00:00,1507.7828369140625
2022-08-27 00:00:00+00:00,1491.39501953125
2022-08-28 00:00:00+00:00,1430.54736328125
2022-08-29 00:00:00+00:00,1553.037353515625
2022-08-30 00:00:00+00:00,1523.8388671875
2022-08-31 00:00:00+00:00,1553.6849365234375
2022-09-01 00:00:00+00:00,1586.1767578125
2022-09-02 00:00:00+00:00,1577.220458984375
2022-09-03 00:00:00+00:00,1556.8726806640625
2022-09-04 00:00:00+00:00,1577.6416015625
2022-09-05 00:00:00+00:00,1617.1832275390625
2022-09-06 00:00:00+00:00,1561.74853515625
2022-09-07 00:00:00+00:00,1629.9063720703125
2022-09-08 00:00:00+00:00,1635.34765625
2022-09-09 00:00:00+00:00,1719.08544921875
2022-09-10 00:00:00+00:00,1776.2037353515625
2022-09-11 00:00:00+00:00,1761.800048828125
2022-09-12 00:00:00+00:00,1713.7652587890625
2022-09-13 00:00:00+00:00,1580.7879638671875
2022-09-14 00:00:00+00:00,1634.7550048828125
2022-09-15 00:00:00+00:00,1471.6934814453125
2022-09-16 00:00:00+00:00,1432.44775390625
2022-09-17 00:00:00+00:00,1469.74169921875
2022-09-18 00:00:00+00:00,1335.3291015625
2022-09-19 00:00:00+00:00,1377.5413818359375
2022-09-20 00:00:00+00:00,1324.38818359375
2022-09-21 00:00:00+00:00,1252.6077880859375
2022-09-22 00:00:00+00:00,1327.68017578125
2022-09-23 00:00:00+00:00,1328.259521484375
2022-09-24 00:00:00+00:00,1317.9932861328125
2022-09-25 00:00:00+00:00,1294.216796875
2022-09-26 00:00:00+00:00,1335.3201904296875
2022-09-27 00:00:00+00:00,1330.127685546875
2022-09-28 00:00:00+00:00,1337.410888671875
2022-09-29 00:00:00+00:00,1335.65234375
2022-09-30 00:00:00+00:00,1327.9786376953125
2022-10-01 00:00:00+00:00,1311.6444091796875
2022-10-02 00:00:00+00:00,1276.093505859375
2022-10-03 00:00:00+00:00,1323.439208984375
2022-10-04 00:00:00+00:00,1362.1265869140625
2022-10-05 00:00:00+00:00,1352.837158203125
2022-10-06 00:00:00+00:00,1351.70947265625
2022-10-07 00:00:00+00:00,1332.5169677734375
2022-10-08 00:00:00+00:00,1315.50048828125
2022-10-09 00:00:00+00:00,1322.604248046875
2022-10-10 00:00:00+00:00,1291.337646484375
2022-10-11 00:00:00+00:00,1279.57568359375
2022-10-12 00:00:00+00:00,1294.9063720703125
2022-10-13 00:00:00+00:00,1288.1239013671875
2022-10-14 00:00:00+00:00,1297.422119140625
2022-10-15 00:00:00+00:00,1274.8717041015625
2022-10-16 00:00:00+00:00,1306.296630859375
2022-10-17 00:00:00+00:00,1331.713623046875
2022-10-18 00:00:00+00:00,1310.447021484375
2022-10-19 00:00:00+00:00,1285.7442626953125
2022-10-20 00:00:00+00:00,1283.200927734375
2022-10-21 00:00:00+00:00,1299.9464111328125
2022-10-22 00:00:00+00:00,1314.2991943359375
2022-10-23 00:00:00+00:00,1363.447021484375
2022-10-24 00:00:00+00:00,1344.99853515625
2022-10-25 00:00:00+00:00,1461.6654052734375
2022-10-26 00:00:00+00:00,1566.566650390625
2022-10-27 00:00:00+00:00,1514.3748779296875
2022-10-28 00:00:00+00:00,1555.4779052734375
2022-10-29 00:00:00+00:00,1619.698486328125
2022-10-30 00:00:00+00:00,1590.7833251953125
2022-10-31 00:00:00+00:00,1572.7144775390625
2022-11-01 00:00:00+00:00,1579.70458984375
2022-11-02 00:00:00+00:00,1519.7117919921875
2022-11-03 00:00:00+00:00,1531.541748046875
2022-11-04 00:00:00+00:00,1645.0933837890625
2022-11-05 00:00:00+00:00,1627.968017578125
2022-11-06 00:00:00+00:00,1572.2347412109375
2022-11-07 00:00:00+00:00,1568.59130859375
2022-11-08 00:00:00+00:00,1332.8355712890625
2022-11-09 00:00:00+00:00,1100.1697998046875
2022-11-10 00:00:00+00:00,1299.464599609375
2022-11-11 00:00:00+00:00,1287.2210693359375
2022-11-12 00:00:00+00:00,1255.268310546875
2022-11-13 00:00:00+00:00,1221.8192138671875
2022-11-14 00:00:00+00:00,1241.604248046875
2022-11-15 00:00:00+00:00,1251.7362060546875
2022-11-16 00:00:00+00:00,1215.6025390625
2022-11-17 00:00:00+00:00,1200.80859375
2022-11-18 00:00:00+00:00,1212.30029296875
2022-11-19 00:00:00+00:00,1218.4267578125
2022-11-20 00:00:00+00:00,1142.4666748046875
2022-11-21 00:00:00+00:00,1108.35302734375
2022-11-22 00:00:00+00:00,1135.1734619140625
2022-11-23 00:00:00+00:00,1183.1995849609375
2022-11-24 00:00:00+00:00,1203.983154296875
2022-11-25 00:00:00+00:00,1198.9259033203125
2022-11-26 00:00:00+00:00,1205.89794921875
2022-11-27 00:00:00+00:00,1195.126953125
2022-11-28 00:00:00+00:00,1170.086181640625
2022-11-29 00:00:00+00:00,1216.9012451171875
2022-11-30 00:00:00+00:00,1295.6885986328125
2022-12-01 00:00:00+00:00,1276.27392578125
2022-12-02 00:00:00+00:00,1294.3033447265625
2022-12-03 00:00:00+00:00,1243.3348388671875
2022-12-04 00:00:00+00:00,1280.256591796875
2022-12-05 00:00:00+00:00,1259.6767578125
2022-12-06 00:00:00+00:00,1271.65380859375
2022-12-07 00:00:00+00:00,1232.4375
2022-12-08 00:00:00+00:00,1281.1163330078125
2022-12-09 00:00:00+00:00,1264.2847900390625
2022-12-10 00:00:00+00:00,1266.3841552734375
2022-12-11 00:00:00+00:00,1263.8685302734375
2022-12-12 00:00:00+00:00,1274.6190185546875
2022-12-13 00:00:00+00:00,1320.5491943359375
2022-12-14 00:00:00+00:00,1309.3287353515625
2022-12-15 00:00:00+00:00,1266.3538818359375
2022-12-16 00:00:00+00:00,1168.2593994140625
2022-12-17 00:00:00+00:00,1188.1495361328125
2022-12-18 00:00:00+00:00,1184.7152099609375
2022-12-19 00:00:00+00:00,1167.60986328125
2022-12-20 00:00:00+00:00,1217.70361328125
2022-12-21 00:00:00+00:00,1213.5999755859375
2022-12-22 00:00:00+00:00,1218.18212890625
2022-12-23 00:00:00+00:00,1220.159423828125
2022-12-24 00:00:00+00:00,1221.1485595703125
2022-12-25 00:00:00+00:00,1218.9620361328125
2022-12-26 00:00:00+00:00,1226.974365234375
2022-12-27 00:00:00+00:00,1212.7916259765625
2022-12-28 00:00:00+00:00,1189.986083984375
2022-12-29 00:00:00+00:00,1201.5953369140625
2022-12-30 00:00:00+00:00,1199.2327880859375
2022-12-31 00:00:00+00:00,1196.771240234375
2023-01-01 00:00:00+00:00,1200.96484375
2023-01-02 00:00:00+00:00,1214.6566162109375
2023-01-03 00:00:00+00:00,1214.77880859375
2023-01-04 00:00:00+00:00,1256.526611328125
2023-01-05 00:00:00+00:00,1250.4385986328125
2023-01-06 00:00:00+00:00,1269.3790283203125
2023-01-07 00:00:00+00:00,1264.2703857421875
2023-01-08 00:00:00+00:00,1287.3594970703125
2023-01-09 00:00:00+00:00,1321.5389404296875
2023-01-10 00:00:00+00:00,1336.5860595703125
2023-01-11 00:00:00+00:00,1387.9327392578125
2023-01-12 00:00:00+00:00,1417.9384765625
2023-01-13 00:00:00+00:00,1451.6148681640625
2023-01-14 00:00:00+00:00,1550.7069091796875
2023-01-15 00:00:00+00:00,1552.4794921875
2023-01-16 00:00:00+00:00,1576.83349609375
2023-01-17 00:00:00+00:00,1567.8460693359375
2023-01-18 00:00:00+00:00,1515.5069580078125
2023-01-19 00:00:00+00:00,1552.5565185546875
2023-01-20 00:00:00+00:00,1659.754150390625
2023-01-21 00:00:00+00:00,1627.1181640625
2023-01-22 00:00:00+00:00,1628.382080078125
2023-01-23 00:00:00+00:00,1628.2510986328125
2023-01-24 00:00:00+00:00,1556.604248046875
2023-01-25 00:00:00+00:00,1611.7110595703125
2023-01-26 00:00:00+00:00,1603.10595703125
2023-01-27 00:00:00+00:00,1598.156494140625
2023-01-28 00:00:00+00:00,1572.43505859375
2023-01-29 00:00:00+00:00,1646.1556396484375
2023-01-30 00:00:00+00:00,1567.3265380859375
2023-01-31 00:00:00+00:00,1586.535400390625
2023-02-01 00:00:00+00:00,1641.792724609375
2023-02-02 00:00:00+00:00,1643.2415771484375
2023-02-03 00:00:00+00:00,1664.74560546875
2023-02-04 00:00:00+00:00,1667.0592041015625
2023-02-05 00:00:00+00:00,1631.6458740234375
2023-02-06 00:00:00+00:00,1616.2470703125
2023-02-07 00:00:00+00:00,1672.0035400390625
2023-02-08 00:00:00+00:00,1650.716796875
2023-02-09 00:00:00+00:00,1546.438232421875
2023-02-10 00:00:00+00:00,1514.869140625
2023-02-11 00:00:00+00:00,1539.9267578125
2023-02-12 00:00:00+00:00,1515.03369140625
2023-02-13 00:00:00+00:00,1507.1658935546875
2023-02-14 00:00:00+00:00,1556.8751220703125
2023-02-15 00:00:00+00:00,1673.7459716796875
2023-02-16 00:00:00+00:00,1640.067626953125
2023-02-17 00:00:00+00:00,1694.7833251953125
2023-02-18 00:00:00+00:00,1691.8194580078125
2023-02-19 00:00:00+00:00,1681.4361572265625
2023-02-20 00:00:00+00:00,1702.6751708984375
2023-02-21 00:00:00+00:00,1658.036376953125
2023-02-22 00:00:00+00:00,1643.231689453125
2023-02-23 00:00:00+00:00,1651.0738525390625
2023-02-24 00:00:00+00:00,1608.3731689453125
2023-02-25 00:00:00+00:00,1594.9149169921875
2023-02-26 00:00:00+00:00,1640.817138671875
2023-02-27 00:00:00+00:00,1634.326416015625
2023-02-28 00:00:00+00:00,1605.8951416015625
2023-03-01 00:00:00+00:00,1663.4337158203125
2023-03-02 00:00:00+00:00,1647.3193359375
2023-03-03 00:00:00+00:00,1569.1676025390625
2023-03-04 00:00:00+00:00,1566.9239501953125
2023-03-05 00:00:00+00:00,1564.46875
2023-03-06 00:00:00+00:00,1567.398681640625
2023-03-07 00:00:00+00:00,1561.93310546875
2023-03-08 00:00:00+00:00,1534.0882568359375
2023-03-09 00:00:00+00:00,1438.6607666015625
2023-03-10 00:00:00+00:00,1429.1580810546875
2023-03-11 00:00:00+00:00,1482.61669921875
2023-03-12 00:00:00+00:00,1590.29296875
2023-03-13 00:00:00+00:00,1680.3089599609375
2023-03-14 00:00:00+00:00,1703.507080078125
2023-03-15 00:00:00+00:00,1656.1805419921875
2023-03-16 00:00:00+00:00,1677.2154541015625
2023-03-17 00:00:00+00:00,1792.485107421875
2023-03-18 00:00:00+00:00,1761.65966796875
2023-03-19 00:00:00+00:00,1785.5765380859375
2023-03-20 00:00:00+00:00,1735.3212890625
2023-03-21 00:00:00+00:00,1806.7607421875
2023-03-22 00:00:00+00:00,1737.717041015625
2023-03-23 00:00:00+00:00,1816.4051513671875
2023-03-24 00:00:00+00:00,1752.0447998046875
2023-03-25 00:00:00+00:00,1743.7647705078125
2023-03-26 00:00:00+00:00,1775.6767578125
2023-03-27 00:00:00+00:00,1715.4608154296875
2023-03-28 00:00:00+00:00,1772.78564453125
2023-03-29 00:00:00+00:00,1793.0018310546875
2023-03-30 00:00:00+00:00,1792.7371826171875
2023-03-31 00:00:00+00:00,1822.0220947265625
2023-04-01 00:00:00+00:00,1813.860595703125
2023-04-02 00:00:00+00:00,1795.7081298828125
2023-04-03 00:00:00+00:00,1810.297119140625
2023-04-04 00:00:00+00:00,1871.005126953125
2023-04-05 00:00:00+00:00,1909.114013671875
2023-04-06 00:00:00+00:00,1872.922607421875
2023-04-07 00:00:00+00:00,1865.6361083984375
2023-04-08 00:00:00+00:00,1849.4981689453125
2023-04-09 00:00:00+00:00,1859.3878173828125
2023-04-10 00:00:00+00:00,1911.20751953125
2023-04-11 00:00:00+00:00,1892.189697265625
2023-04-12 00:00:00+00:00,1920.68212890625
2023-04-13 00:00:00+00:00,2012.6346435546875
2023-04-14 00:00:00+00:00,2101.635498046875
2023-04-15 00:00:00+00:00,2092.466796875
2023-04-16 00:00:00+00:00,2120.005859375
2023-04-17 00:00:00+00:00,2076.242919921875
2023-04-18 00:00:00+00:00,2104.537353515625
2023-04-19 00:00:00+00:00,1936.4034423828125
2023-04-20 00:00:00+00:00,1943.09765625
2023-04-21 00:00:00+00:00,1849.9998779296875
2023-04-22 00:00:00+00:00,1874.2286376953125
2023-04-23 00:00:00+00:00,1862.06201171875
2023-04-24 00:00:00+00:00,1842.7574462890625
2023-04-25 00:00:00+00:00,1866.753662109375
2023-04-26 00:00:00+00:00,1866.564208984375
2023-04-27 00:00:00+00:00,1908.786376953125
2023-04-28 00:00:00+00:00,1892.5128173828125
2023-04-29 00:00:00+00:00,1908.9169921875
2023-04-30 00:00:00+00:00,1876.92431640625
2023-05-01 00:00:00+00:00,1831.954833984375
2023-05-02 00:00:00+00:00,1870.789306640625
2023-05-03 00:00:00+00:00,1904.65185546875
2023-05-04 00:00:00+00:00,1877.7041015625
2023-05-05 00:00:00+00:00,1995.0609130859375
2023-05-06 00:00:00+00:00,1900.2218017578125
2023-05-07 00:00:00+00:00,1873.076416015625
2023-05-08 00:00:00+00:00,1849.042724609375
2023-05-09 00:00:00+00:00,1848.6031494140625
2023-05-10 00:00:00+00:00,1842.4014892578125
2023-05-11 00:00:00+00:00,1796.4906005859375
2023-05-12 00:00:00+00:00,1808.019775390625
2023-05-13 00:00:00+00:00,1796.1148681640625
2023-05-14 00:00:00+00:00,1800.5009765625
2023-05-15 00:00:00+00:00,1817.5499267578125
2023-05-16 00:00:00+00:00,1824.1214599609375
2023-05-17 00:00:00+00:00,1821.859619140625
2023-05-18 00:00:00+00:00,1801.728515625
2023-05-19 00:00:00+00:00,1812.5894775390625
2023-05-20 00:00:00+00:00,1820.47802734375
2023-05-21 00:00:00+00:00,1804.5313720703125
2023-05-22 00:00:00+00:00,1817.5347900390625
2023-05-23 00:00:00+00:00,1854.380615234375
2023-05-24 00:00:00+00:00,1800.0999755859375
2023-05-25 00:00:00+00:00,1805.9537353515625
2023-05-26 00:00:00+00:00,1828.689697265625
2023-05-27 00:00:00+00:00,1831.1182861328125
2023-05-28 00:00:00+00:00,1910.9141845703125
2023-05-29 00:00:00+00:00,1893.078125
2023-05-30 00:00:00+00:00,1901.026611328125
2023-05-31 00:00:00+00:00,1874.1304931640625
2023-06-01 00:00:00+00:00,1862.201416015625
2023-06-02 00:00:00+00:00,1907.256591796875
2023-06-03 00:00:00+00:00,1892.4124755859375
2023-06-04 00:00:00+00:00,1890.5135498046875
2023-06-05 00:00:00+00:00,1811.828369140625
2023-06-06 00:00:00+00:00,1884.494873046875
2023-06-07 00:00:00+00:00,1832.39599609375
2023-06-08 00:00:00+00:00,1846.3018798828125
2023-06-09 00:00:00+00:00,1840.2252197265625
2023-06-10 00:00:00+00:00,1752.384765625
2023-06-11 00:00:00+00:00,1753.415283203125
2023-06-12 00:00:00+00:00,1742.5286865234375
2023-06-13 00:00:00+00:00,1739.03759765625
2023-06-14 00:00:00+00:00,1650.519287109375
2023-06-15 00:00:00+00:00,1665.519775390625
2023-06-16 00:00:00+00:00,1716.6688232421875
2023-06-17 00:00:00+00:00,1727.2041015625
2023-06-18 00:00:00+00:00,1720.5775146484375
2023-06-19 00:00:00+00:00,1737.659423828125
2023-06-20 00:00:00+00:00,1792.1199951171875
2023-06-21 00:00:00+00:00,1891.0072021484375
2023-06-22 00:00:00+00:00,1872.9429931640625
2023-06-23 00:00:00+00:00,1892.862060546875
2023-06-24 00:00:00+00:00,1876.0596923828125
2023-06-25 00:00:00+00:00,1900.506103515625
2023-06-26 00:00:00+00:00,1859.432861328125
2023-06-27 00:00:00+00:00,1889.703369140625
2023-06-28 00:00:00+00:00,1827.97119140625
2023-06-29 00:00:00+00:00,1852.227294921875
2023-06-30 00:00:00+00:00,1933.18896484375
2023-07-01 00:00:00+00:00,1924.56591796875
2023-07-02 00:00:00+00:00,1937.4383544921875
2023-07-03 00:00:00+00:00,1955.38916015625
2023-07-04 00:00:00+00:00,1936.633544921875
2023-07-05 00:00:00+00:00,1910.5880126953125
2023-07-06 00:00:00+00:00,1848.636474609375
2023-07-07 00:00:00+00:00,1870.6025390625
2023-07-08 00:00:00+00:00,1865.53955078125
2023-07-09 00:00:00+00:00,1863.009765625
2023-07-10 00:00:00+00:00,1880.556396484375
2023-07-11 00:00:00+00:00,1878.3360595703125
2023-07-12 00:00:00+00:00,1872.11376953125
2023-07-13 00:00:00+00:00,2006.511474609375
2023-07-14 00:00:00+00:00,1939.3470458984375
2023-07-15 00:00:00+00:00,1931.466552734375
2023-07-16 00:00:00+00:00,1923.681884765625
2023-07-17 00:00:00+00:00,1911.6461181640625
2023-07-18 00:00:00+00:00,1897.5992431640625
2023-07-19 00:00:00+00:00,1889.0079345703125
2023-07-20 00:00:00+00:00,1890.9691162109375
2023-07-21 00:00:00+00:00,1892.080078125
2023-07-22 00:00:00+00:00,1864.912353515625
2023-07-23 00:00:00+00:00,1889.191650390625
2023-07-24 00:00:00+00:00,1850.0020751953125
2023-07-25 00:00:00+00:00,1857.741943359375
2023-07-26 00:00:00+00:00,1872.159912109375
2023-07-27 00:00:00+00:00,1860.357177734375
2023-07-28 00:00:00+00:00,1874.744873046875
2023-07-29 00:00:00+00:00,1881.06884765625
2023-07-30 00:00:00+00:00,1861.643798828125
2023-07-31 00:00:00+00:00,1856.162353515625
2023-08-01 00:00:00+00:00,1871.7921142578125
2023-08-02 00:00:00+00:00,1839.0897216796875
2023-08-03 00:00:00+00:00,1835.136474609375
2023-08-04 00:00:00+00:00,1827.712890625
2023-08-05 00:00:00+00:00,1834.9879150390625
2023-08-06 00:00:00+00:00,1827.4620361328125
2023-08-07 00:00:00+00:00,1826.9388427734375
2023-08-08 00:00:00+00:00,1855.807373046875
2023-08-09 00:00:00+00:00,1854.297607421875
2023-08-10 00:00:00+00:00,1850.75341796875
2023-08-11 00:00:00+00:00,1847.1243896484375
2023-08-12 00:00:00+00:00,1848.889892578125
2023-08-13 00:00:00+00:00,1839.2801513671875
2023-08-14 00:00:00+00:00,1844.185791015625
2023-08-15 00:00:00+00:00,1826.9327392578125
2023-08-16 00:00:00+00:00,1805.6590576171875
2023-08-17 00:00:00+00:00,1684.9334716796875
2023-08-18 00:00:00+00:00,1660.945068359375
2023-08-19 00:00:00+00:00,1669.471923828125
2023-08-20 00:00:00+00:00,1684.85205078125
2023-08-21 00:00:00+00:00,1667.26904296875
2023-08-22 00:00:00+00:00,1633.892578125
2023-08-23 00:00:00+00:00,1679.2744140625
2023-08-24 00:00:00+00:00,1659.944580078125
2023-08-25 00:00:00+00:00,1652.93505859375
2023-08-26 00:00:00+00:00,1646.3067626953125
2023-08-27 00:00:00+00:00,1657.5130615234375
2023-08-28 00:00:00+00:00,1652.4573974609375
2023-08-29 00:00:00+00:00,1729.7257080078125
2023-08-30 00:00:00+00:00,1705.1121826171875
2023-08-31 00:00:00+00:00,1645.63916015625
2023-09-01 00:00:00+00:00,1628.4912109375
2023-09-02 00:00:00+00:00,1637.025390625
2023-09-03 00:00:00+00:00,1636.11767578125
2023-09-04 00:00:00+00:00,1629.6552734375
2023-09-05 00:00:00+00:00,1633.62939453125
2023-09-06 00:00:00+00:00,1632.2523193359375
2023-09-07 00:00:00+00:00,1647.5982666015625
2023-09-08 00:00:00+00:00,1636.1378173828125
2023-09-09 00:00:00+00:00,1635.162353515625
2023-09-10 00:00:00+00:00,1616.828857421875
2023-09-11 00:00:00+00:00,1551.6376953125
2023-09-12 00:00:00+00:00,1592.429443359375
2023-09-13 00:00:00+00:00,1607.988525390625
2023-09-14 00:00:00+00:00,1626.974365234375
2023-09-15 00:00:00+00:00,1641.640380859375
2023-09-16 00:00:00+00:00,1635.2216796875
2023-09-17 00:00:00+00:00,1622.896728515625
2023-09-18 00:00:00+00:00,1637.3470458984375
2023-09-19 00:00:00+00:00,1643.544677734375
2023-09-20 00:00:00+00:00,1622.890625
2023-09-21 00:00:00+00:00,1584.3070068359375
2023-09-22 00:00:00+00:00,1593.268310546875
2023-09-23 00:00:00+00:00,1593.8577880859375
2023-09-24 00:00:00+00:00,1580.8533935546875
2023-09-25 00:00:00+00:00,1588.3228759765625
2023-09-26 00:00:00+00:00,1593.417236328125
2023-09-27 00:00:00+00:00,1597.4912109375
2023-09-28 00:00:00+00:00,1652.8826904296875
2023-09-29 00:00:00+00:00,1667.94384765625
2023-09-30 00:00:00+00:00,1671.161865234375
2023-10-01 00:00:00+00:00,1733.8104248046875
2023-10-02 00:00:00+00:00,1663.6275634765625
2023-10-03 00:00:00+00:00,1656.6856689453125
2023-10-04 00:00:00+00:00,1647.838134765625
2023-10-05 00:00:00+00:00,1611.4764404296875
2023-10-06 00:00:00+00:00,1645.83154296875
2023-10-07 00:00:00+00:00,1634.51123046875
2023-10-08 00:00:00+00:00,1633.548583984375
2023-10-09 00:00:00+00:00,1579.806640625
2023-10-10 00:00:00+00:00,1567.7130126953125
2023-10-11 00:00:00+00:00,1566.2547607421875
2023-10-12 00:00:00+00:00,1539.6124267578125
2023-10-13 00:00:00+00:00,1552.0894775390625
2023-10-14 00:00:00+00:00,1555.2568359375
2023-10-15 00:00:00+00:00,1558.06982421875
2023-10-16 00:00:00+00:00,1600.5343017578125
2023-10-17 00:00:00+00:00,1565.4395751953125
2023-10-18 00:00:00+00:00,1563.7498779296875
2023-10-19 00:00:00+00:00,1567.45703125
2023-10-20 00:00:00+00:00,1604.6668701171875
2023-10-21 00:00:00+00:00,1629.304443359375
2023-10-22 00:00:00+00:00,1663.429931640625
2023-10-23 00:00:00+00:00,1765.3826904296875
2023-10-24 00:00:00+00:00,1784.4375
2023-10-25 00:00:00+00:00,1787.3975830078125
2023-10-26 00:00:00+00:00,1804.039306640625
2023-10-27 00:00:00+00:00,1780.0452880859375
2023-10-28 00:00:00+00:00,1776.6181640625
2023-10-29 00:00:00+00:00,1795.5460205078125
2023-10-30 00:00:00+00:00,1810.088623046875
2023-10-31 00:00:00+00:00,1816.458984375
2023-11-01 00:00:00+00:00,1847.0897216796875
2023-11-02 00:00:00+00:00,1800.6209716796875
2023-11-03 00:00:00+00:00,1832.795166015625
2023-11-04 00:00:00+00:00,1857.6986083984375
2023-11-05 00:00:00+00:00,1894.15771484375
2023-11-06 00:00:00+00:00,1899.83740234375
2023-11-07 00:00:00+00:00,1888.124267578125
2023-11-08 00:00:00+00:00,1889.3223876953125
2023-11-09 00:00:00+00:00,2120.56103515625
2023-11-10 00:00:00+00:00,2078.289794921875
2023-11-11 00:00:00+00:00,2052.7138671875
2023-11-12 00:00:00+00:00,2045.18701171875
2023-11-13 00:00:00+00:00,2055.265380859375
2023-11-14 00:00:00+00:00,1979.0526123046875
2023-11-15 00:00:00+00:00,2060.408447265625
2023-11-16 00:00:00+00:00,1960.881591796875
2023-11-17 00:00:00+00:00,1961.28076171875
2023-11-18 00:00:00+00:00,1963.2850341796875
2023-11-19 00:00:00+00:00,2013.2044677734375
2023-11-20 00:00:00+00:00,2022.2391357421875
2023-11-21 00:00:00+00:00,1937.0667724609375
2023-11-22 00:00:00+00:00,2064.42529296875
2023-11-23 00:00:00+00:00,2062.210693359375
2023-11-24 00:00:00+00:00,2081.152099609375
2023-11-25 00:00:00+00:00,2084.4130859375
2023-11-26 00:00:00+00:00,2063.2861328125
2023-11-27 00:00:00+00:00,2027.4173583984375
2023-11-28 00:00:00+00:00,2049.338134765625
2023-11-29 00:00:00+00:00,2029.92919921875
2023-11-30 00:00:00+00:00,2052.55615234375
2023-12-01 00:00:00+00:00,2087.139892578125
2023-12-02 00:00:00+00:00,2165.7041015625
2023-12-03 00:00:00+00:00,2193.691650390625
2023-12-04 00:00:00+00:00,2243.2158203125
2023-12-05 00:00:00+00:00,2293.841796875
2023-12-06 00:00:00+00:00,2231.661376953125
2023-12-07 00:00:00+00:00,2357.57958984375
2023-12-08 00:00:00+00:00,2358.73193359375
2023-12-09 00:00:00+00:00,2341.17529296875
2023-12-10 00:00:00+00:00,2352.462646484375
2023-12-11 00:00:00+00:00,2224.578857421875
2023-12-12 00:00:00+00:00,2202.0380859375
2023-12-13 00:00:00+00:00,2260.648681640625
2023-12-14 00:00:00+00:00,2316.5791015625
2023-12-15 00:00:00+00:00,2219.33740234375
2023-12-16 00:00:00+00:00,2226.926513671875
2023-12-17 00:00:00+00:00,2196.481201171875
2023-12-18 00:00:00+00:00,2217.2734375
2023-12-19 00:00:00+00:00,2177.87255859375
2023-12-20 00:00:00+00:00,2201.911376953125
2023-12-21 00:00:00+00:00,2239.54248046875
2023-12-22 00:00:00+00:00,2326.52490234375
2023-12-23 00:00:00+00:00,2309.04638671875
2023-12-24 00:00:00+00:00,2265.692138671875
2023-12-25 00:00:00+00:00,2272.561767578125
2023-12-26 00:00:00+00:00,2231.46533203125
2023-12-27 00:00:00+00:00,2378.739990234375
2023-12-28 00:00:00+00:00,2347.566162109375
2023-12-29 00:00:00+00:00,2300.690673828125
2023-12-30 00:00:00+00:00,2292.0654296875
2023-12-31 00:00:00+00:00,2281.47119140625
2024-01-01 00:00:00+00:00,2352.327880859375
